CHARLES DICKENS	﻿CHARLES DICKENS	1.24
Vài món trang sức sáng lấp lánh trên cổ và hai bàn tay bà, vài món khác lóng lánh nằm trên mặt bàn.	Néhány ékszer csillogott nyakán és kezén s előtte még több ékszer pihent csillogva az asztalon.	0.26413
Những bộ xiêm y, ít lộng lẫy hơn bộ đồ bà đang mặc, cùng những cái rương đang xếp dở dang nằm rải rác khắp xung quanh.	Körülötte ruhák feküdtek, de nem oly drágák, amilyet viselt, és félig megtömött utazóbőröndök álltak.	0.225714
Vị phu nhân vẫn chưa mặc xong y phục, vì bà mới xỏ có một bên giày vào chân - chiếc giày còn lại đang nằm trên bàn ngay gần bàn tay bà - tấm voan mới được chỉnh trang được nửa chừng, đồng hồ quả quýt và dây đeo vẫn chưa được đeo vào, vài món đăng ten dùng trang trí cho ngực áo vẫn còn nằm cạnh các món đồ trang sức cùng khăn tay, găng tay của bà, rồi cả mấy bông hoa, một quyển kinh cầu nguyện, thảy đều bày bừa quanh cái gương soi.	A hölgy még nem öltözött volt föl egészen, még csak féllábán volt cipő, a másik cipő az asztalon állt a keze ügyében, fátyola félig még rendezet­lenül függött fején; óráját, óraláncát még nem akasztotta magára s a csipkebetét, amely ruhá­jának kivágásába való volt a zsebkendőjével, keztyűjével, néhány szál virággal, az imádságos­könyvével s a már említett ékszerekkel mind össze-vissza dobáltan hevert a tükör körül.	0.267221
Không phải tôi nhìn thấy tất cả những thứ kể trên chỉ trong vài khoảnh khắc đầu tiên, cho dù trong vài khoảnh khắc đầu tiên đó tôi đã nhìn được nhiều hơn hẳn so với lẽ thường.	Mindezt nem mindjárt az első pillanatban láttam, bár az első pillanatban is többet láttam már, mint föltehető volna.	0.0545455
Nhưng tôi nhận ra tất cả những gì nằm trong tầm mắt mình phải có màu trắng thì vốn đã trắng vậy từ lâu lắm rồi, đã mất đi vẻ óng ả ban đầu, đã ố và ngả vàng.	De láttam, hogy mindez a holmi itt előttem, aminek fehérnek kellene lennie, régesrég volt fehér, most azonban fényevesztett és sárga és megfakult már.	0.212143
Tôi thấy cô dâu vận bộ áo cưới cũng đã héo úa đi giống như chính bộ trang phục, giống như mấy bông hoa, và chẳng còn tỏa ra chút ánh sáng nào ngoài tia sáng trong đôi mắt trũng sâu.	Láttam, hogy ez a menyaszony a menyasszonyi ruhájában épp úgy megavult, akárcsak ez a ruha s meg­hervadt, akárcsak ezek a virágok és menyasszonyi csillogásából semmi egyéb nem ma­radt, csak mélyen beesett szemének csillogása.	0.270466
Tôi thấy bộ áo cưới từng được khoác lên thân hình đầy đặn của một phụ nữ trẻ, còn thân hình mà lúc này nó đang thùng thình phủ lên đã quắt queo lại chỉ còn da bọc xương.	Láttam, hogy ruhája telt, fiatal női testre sza­bott volt és hogy most lazán csüng olyan alakon, amely csupa csont-bőr soványsággá sorvadt.	0.158015
Tôi từng có lần được dẫn đi xem mấy bức tượng sáp kinh khủng ở hội chợ, thể hiện một nhân vật quái gở nào đó tôi không biết đang nằm uy nghi.	Egyszer valami vásáron viaszbábos bódéba vittek volt engem, hogy, tudom is én, miféle lehetetlen személyiséget lássak, aki ott díszbe öltözötten pihent.	0.271429
Một lần khác, tôi được đưa tới một trong những ngôi nhà thờ cũ gần đầm lầy ở quê chúng tôi để xem một bộ hài cốt mặc trang phục sang trọng đã mục nát cả vừa được khai quật lên từ một hầm mộ dưới nền nhà thờ.	Egyszer meg lápvidékünk egyik régi templomában voltam, hogy lássam drágalátos öltözetének maradvá­nyaiban azt a csontvázat, amelyet a templom padlózata alól ástak volt ki.	0.163473
Còn lúc này, tượng sáp và hài cốt dường như có đôi mắt đen sẫm có thể động đậy và nhìn vào tôi.	És most úgy rémlett, mintha annak a viaszbábnak és annak a csontváznak fekete szeme lett volna és élénken mozogva az a szempár nézne rám.	0.253636
Nếu có thể, chắc tôi đã hét tướng lên.	Szinte nagyot sikoltottam volna, ha bírok sikoltani.	0.286957
	- Ki van itt?	-0.3
"Ai đó?" phu nhân ngồi cạnh bàn hỏi.	- szólalt meg az asztal mellett ülő hölgy.	0.3
"Pip, thưa bà."	- Pip, a néni szolgálatára.	0.09375
"Pip nào?"	- Pip?	0.05
"Cậu bé của ông Pumblechook, thưa bà.	- Az a fiú, akit Pumblechook úr ajánlott a néninek.	0.2475
Đến để… chơi."	Hogy idejárjak - játszani.	0.245455
"Lại gần hơn nào; để ta nhìn cháu xem.	- Gyere közelebb; hadd lássalak.	0.193548
Lại gần đây nào."	Gyere egészen mellém.	0.3
Mãi đến khi đứng trước mặt bà, cố gắng tránh đôi mắt bà, tôi mới để ý kỹ những đồ vật xung quanh, và nhận thấy cái đồng hồ quả quýt của bà đã ngừng ở chín giờ kém hai mươi, và một cái đồng hồ treo tường để trong phòng cũng dừng lại ở chín giờ kém hai mươi.	Akkor volt, amint ott álltam előtte és pillantása elől félrefordítottam szememet, hogy a körülötte heverő tárgyak egyenkint is megragadták figyelmemet s egyben észrevettem, hogy órája áll, kilenc óra előtt húsz perccel állt meg és hogy a fali óra is áll s az is húsz perccel kilenc óra előtt állt meg.	0.285053
"Nhìn ta nào," cô Havisham nói. ~~~ "Cháu không sợ một bà già chưa bao giờ nhìn thấy mặt trời kể từ khi cháu chào đời đấy chứ?"	- Nézz a szemembe, - mondta Havisham kisasszony -, nem félsz-e vajjon olyan nőtől, aki már oly régóta nem látta soha a napot, talán azóta sem, hogy te erre a világra születtél?	-0.0253676
Tôi lấy làm tiếc phải kể ra đây là lúc ấy tôi đã chẳng hề e ngại nói ra điều dối trá to tướng tạo thành câu trả lời của mình, "Không ạ."	Sajnos, meg kell vallanom, nem szégyeltem kimondani azt az óriási hazugságot, amely ebben a feleletben rejlett: ~~~ - Nem.	-0.0638889
"Cháu có biết ta đang áp tay vào cái gì ở đây không?" bà nói, úp hai bàn tay lên nhau áp vào ngực trái.	- Tudod-e, mit érintek itt? ~~~ - mondta és kezét, egyiket a másikra téve, rászorította melle bal részére.	-0.00918367
"Có, thưa bà." (Câu hỏi làm tôi nghĩ tới người đàn ông trẻ từng là chú rể.)	- Igenis, tudom, néni. ~~~ (És ekkor arra a bizonyos fiatalemberre kellett gondolnom.)	-0.0177632
"Ta đang chạm vào cái gì vậy?"	- Mire szorítom kezemet?	0.169565
"Trái tim bà ạ."	- A szívére.	0.184615
"Một trái tim tan nát!"	- Megtört.	-0.0545455
Vị phu nhân nói ra mấy từ này kèm theo một cái nhìn háo hức, bằng giọng nói được nhấn mạnh, cùng một nụ cười kỳ dị có chút gì đó kiêu hãnh.	Ezt a szót lázas pillantás kíséretében mondta, erős fölindulás hangján s oly átszellemült mosolygással, amelyben valami büszkeségféle volt.	0.261151
Tiếp theo, bà giữ hai bàn tay ở đó một lát, rồi từ từ buông tay xuống như thể chúng nặng trĩu.	Kis ideig ott pihentette kezét a mellén s aztán lassan úgy vette le, mintha az a kézpár ólomnehézzé vált volna.	0.3
"Ta mệt mỏi lắm rồi," cô Havisham nói. ~~~ "Ta muốn giải khuây, và ta chịu đựng những người đàn ông và những người đàn bà đủ rồi.	- Unatkozom - mondta Havisham kisasszony -, szórakozni kívánok, ámde férfinéppel meg nőnéppel végeztem már egyaránt.	-0.0161765
Chơi đi."	Játsszál!	0.272727
Tôi nghĩ những độc giả thích tranh cãi nhất của mình hẳn cũng sẽ thừa nhận rằng gần như không có việc gì mà bà chủ nhà yêu cầu cậu nhóc khốn khổ phải làm lại khó thực hiện hơn thế trong hoàn cảnh ấy.	Azt hiszem, még a legvitatkozóbb kedvű olvasó is elismeri, hogy ez a hölgy aligha paran­csolhatott volna magamfajta szerencsétlen flótásnak olyasvalamit e világon, amit nehezebb lett volna megtenni, mint ezt, ily körülmények között.	0.290323
"Đôi khi ta vẫn có những sở thích quái gở," bà nói tiếp, "và ta có sở thích quái gở muốn thấy ai đó chơi.	- Beteges szeszélyeim vannak néha - folytatta -, most pedig a beteges szeszélyem az, hogy hadd lássak játszani valakit. ~~~ Rajta, rajta hát!	-0.00981308
Kìa, kìa!" bà sốt ruột ra hiệu bằng mấy ngón tay phải, "chơi, chơi, chơi đi!"	- mondta és jobbjának ujjai türelmetlenül meg­rándultak -; játsszál, játsszál, játsszál!	0.271084
Trong khoảnh khắc, với nỗi sợ bà chị bảo ban mình hiển hiện trước mắt, tôi tuyệt vọng nảy ra ý tưởng đi vòng vòng quanh phòng trong vai cỗ xe của ông Pumblechook.	Pillanatra, félőn láttam már, mit csinál majd velem otthon a néném s az a kétségbeesett ötletem támadt, hogy Pumblechook úr kétkerekű kocsijának szerepében körbe száguldok a szobában.	0.296571
Nhưng tôi cảm thấy mình dưới tầm vai diễn đến mức đành bỏ cuộc, rồi đứng đó nhìn cô Havisham với thái độ tôi đoán bị bà coi là lì lợm, ít nhất qua những gì bà nói, khi chúng tôi đã nhìn nhau khá kỹ lưỡng.	De magam is annyira alkalmatlannak éreztem magamat erre az átalakulásra, hogy meg sem kockáztattam és csak álltam, álltam és rábámultam Havisham kisasszonyra, amit ő, úgy képzeltem, dacos viselkedésnek tekintett, mert így szólt hozzám, miután jó ideig néztük egymást:	0.344028
"Cháu lúc nào cũng sưng sỉa bướng bỉnh thế này sao?"	- Önfejű vagy és makacskodó?	0
"Không, thưa bà, cháu rất ái ngại cho bà, và rất xin lỗi vì bây giờ cháu không chơi được.	- Nem, úrnőm, csak nagyon sajnálom magát és nagyon sajnálom, hogy épp most nem tudok játszani.	0.269318
Nếu bà phàn nàn, thể nào cháu cũng gặp rắc rối với chị cháu, vì thế cháu chắc chắn sẽ chơi nếu có thể; nhưng mọi thứ ở đây thật mới, thật lạ, và thật đẹp - thật buồn nữa," tôi ngừng lại, sợ rằng có thể mình nói quá nhiều hay có thể đã làm vậy rồi, và chúng tôi lại nhìn nhau lần nữa.	Ha panaszkodnék majd rám, bizony bajom támadna a nénémmel, megtenném tehát, csak tudnám; de annyira új itt nekem minden és annyira idegen és oly előkelő - és szomorú - -. ~~~ Elakadtam, félvén, hogy talán többet mondok a kelleténél, vagy talán máris többet mondtam és csak néztük egymást tovább.	-0.025
Trước khi lên tiếng trở lại, vị phu nhân đưa mắt khỏi tôi, nhìn xuống bộ váy cưới bà đang mặc, lên bàn trang điểm, và cuối cùng nhìn mình trong gương.	Mielőtt újra megszólalt, elfordította rólam tekintetét, ruhájára pillantott, majd a pipereasztalra s végül a tükörbe nézett a saját képére.	0.23913
"Quá mới mẻ với thằng bé," bà lẩm bẩm, "quá cũ kỹ với ta; quá lạ lùng với nó, quá quen thuộc với ta; quá buồn bã với cả hai chúng ta!	- Neki mennyire új - mormolta - s mennyire régi nekem; neki mennyire idegen, nekem mennyire megszokott s mindkettőnknek mennyire szomorú.	0.243443
Gọi Estella đi."	Szólítsd Estellát.	0.25
Vì bà vẫn chăm chú nhìn vào hình ảnh phản chiếu của mình, tôi nghĩ bà đang tiếp tục độc thoại cùng bản thân nên tôi im lặng.	Mivel még mindig magát nézte a tükörben, azt hittem, hogy csak magával beszél, s nem moz­dultam.	0.143333
"Gọi Estella đi," vị phu nhân nhắc lại, đưa mắt nhìn tôi.	- Szólítsd Estellát - ismételte, felém villantva szemét.	0.2625
"Cháu có thể làm việc đó.	- Azt csak meg tudod tenni.	0.208696
Hãy gọi Estella.	Szólítsd Estellát.	0.25
Ngoài cửa."	Az ajtón.	0.18
Đứng trong bóng tối của dãy hành lang bí hiểm trong một ngôi nhà xa lạ, lớn tiếng gọi Estella với một cô tiểu thư khinh khỉnh chẳng hề thấy mặt cũng không buồn trả lời, và cảm thấy chuyện gọi toáng tên cô gái lên là một sự sỗ sàng đáng sợ, chuyện này quả tình cũng tệ chẳng kém gì phải chơi theo lệnh.	Így odaállni egy ismeretlen ház titokzatos folyosójának sötétségébe s csak úgy Estellának szólítani egy gőgös, fiatal hölgyet, aki sem nem látható, sem nem válaszol, miközben egyre csak azt éreztem, mily veszedelmes szabadság így ordítoznom a nevét, bizony ez majdnem oly keservesnek rémlett, mint parancsra játszani.	0.269103
Nhưng rồi cuối cùng cô gái cũng trả lời, và ngọn nến cháy sáng của cô tiến lại theo hành lang tối om như một ngôi sao.	De végre válaszolt a leány s gyertyavilága a sötét folyosón mint valami csillag közeledett.	0.162069
Cô Havisham vẫy gọi cô gái lại gần, rồi cầm một món trang sức trên bàn lên, ướm thử nó lên khuôn ngực trẻ trung đẹp đẽ và mái tóc nâu lộng lẫy của cô gái.	Havisham kisasszony intett neki, hogy jöjjön melléje, fölvett egy ékszert az asztalról s föl­próbálta neki, mint illik szép, fiatal keblére, majd pedig pompás barna hajába.	0.39698
"Rồi đến một ngày kia sẽ là của con, con yêu quý, và con sẽ đeo thật đẹp.	- A tied lesz egy napon, édesem és viseld majd jó egészségben.	0.173684
Hãy cho ta xem con chơi bài với cậu bé này nào."	Most hadd látom, kártyázzál kissé ezzel a fiúval.	0.29375
"Với cậu nhóc này ư!	- Ezzel a fiúval!	0.15
Sao có thể chứ, cậu ta chỉ là một thằng bé cần lao thấp kém!"	De hiszen ez egészen közönséges munkásgyerek!	0.156522
Tôi nghĩ có thoáng nghe thấy cô Havisham trả lời - chỉ có điều câu trả ấy dường như thật khó tin - "Thế nào?	Azt gondoltam, rosszul hallom Havisham kisasszony válaszát, annyira hihetetlennek rémlett:	0.459786
Con có thể làm tan vỡ trái tim cậu ta đấy."	- Nos és? ~~~ Azért csak meg tudod törni a szívét?	-0.00333333
"Cậu chơi bài gì nào, cậu bé?" Estella hỏi tôi, khinh khỉnh tột bậc.	- Milyen kártyajátékot tudsz, fiú?	-0.0342857
