JULES VERNE	Jules Verne
De a kóbor életmód nyugtalanságában ő nem soványodott le, nem vált ingerlékennyé, mint az öreg Vandergaart.	Nhưng cuộc sống du mục trước đây chẳng hề làm ông kiệt quệ và cáu gắt, khác với ông lão Jacobus Vandergaart.
Sőt inkább megtespedt, és úgy elhízott, hogy szinte nehezére esett a járás.	Đúng hơn nó khiến ông lẩn thẩn và làm ông béo phị đến nỗi khó cất bước đi.
Elefántszerű jelenség volt.	Ta có thể ví ông như một con voi.
Majdnem egész nap egy óriás fa karosszékben ült, amely egyenesen az ő tekintélyes idomaira volt szabva, s ha elhagyta otthonát, mindig egy fűzfa-kasos kocsira ült, amely elé hatalmas struccot fogtak.	Hầu như lúc nào cũng ngồi trong chiếc ghế bành gỗ to bè được đóng riêng để vừa với thân hình bệ vệ của mình, Mathys Pretorius chỉ ra ngoài bằng một loại xe kéo bằng liễu giỏ do một con đà điểu khổng lồ kéo.
Az a játszi könnyedség, ahogy ezt a rengeteg hájtömeget vontatta, tekintélyt parancsoló fogalmat adott a gázlómadár roppant izomerejéről.	Chú chim cao cẳng thoải mái kéo theo sau nó một cỗ xe to lớn khiến ta hình dung rõ ràng về sức mạnh cơ bắp của nó.
Mathys Pretorius rendszerint azért jött a bányásztelepre, hogy a boltosokkal főzelékfélékre alkut kössön.	Mathys Pretorius thường đến trại để bán cho các chủ nhà ăn một vài món rau củ.
Nagyon népszerű ember volt, de a népszerűsége igazat szólva nemigen volt irigylendő, mert határtalan gyávaságának köszönhette.	Ở đấy ông ta rất nổi tiếng, dù rằng trong thực tế đó là một sự nổi tiếng ít ai mong muốn, bởi nó phát xuất từ tính nhát gan quá mức của ông.
Sokat is mulattak rajta a bányászok, mindenféle bolondos históriákkal rémítgették.	Thế nên, đám thợ mỏ thích thú dọa cho ông sợ chết khiếp bằng cách kể toàn chuyện điên rồ.
Egyszer azt adták be neki, hogy a bassuto és zulu négerek a telep megrohanására készülődnek.	Khi thì họ loan tin cho ông sắp xảy ra cuộc chiếm đóng vùng Bassoutos hay Zoulou!
Máskor úgy tettek a jelenlétében, mintha egy törvénytervezetet olvasnának fel az újságból, amely szerint a brit uralom alá tartozó területeken halállal bűnhődik mindenki, akiről meg­állapítják, hogy többet nyom háromszáz fontnál.	Khi khác, lúc ông có mặt, họ vờ như đọc thấy trên báo một dự luật về án tử hình áp dụng trên lãnh thổ thuộc địa Anh cho những ai cân nặng quá ba trăm livrơ!
Vagy pedig tudatták vele, hogy valahol a driesfontaine-i országúton veszett kutyát láttak kóborolni, és szegény Mathys Pretorius, akinek már haza kellett volna indulnia, ezer kifogást keresett, hogy a telepen maradhasson.	hoặc có khi họ thông báo có con chó dại vừa được phát hiện trên đường Driesfontein, và Mathys Pretorius tội nghiệp, vốn buộc phải đi đường ấy để về nhà mình, đã phải tìm cả nghìn lý do để ở lại trại.
De ezek a ködös félelmek semmit sem jelentettek ahhoz az őszinte rémülethez képest, amely akkor szállta meg, amikor megtudta, hogy birtokán gyémántlelőhelyet fedeztek fel.	Nhưng những nỗi sợ viển vông ấy chẳng thấm gì so với nỗi kinh hãi thực sự của ông khi thấy mỏ kim cương được tìm thấy trong khu đất của mình.
Mert kétséges lehet-e, hogy ugyanaz lesz a sorsa, mint Jacobus Vandergaartnak!	Bởi sao không hoài nghi được số phận ông rồi cũng giống như Jacobus Vandergaart!
Az angolok bizonyára találnak majd okot, hogy bebizonyítsák: a földje az övék.	người Anh rồi sẽ tìm được lý lẽ chứng tỏ rằng đất của ông thuộc về họ.
Halálos dermedtség fogta el, amikor ezek a komor gondolatok úrrá lettek az agyán.	Những suy nghĩ u ám này, mỗi khi xâm chiếm trí não ông đều làm ông điếng hồn.
Ha történetesen meglátta, hogy egy földkutató8 kóvályog a háza körül, az evéstől-ivástól is elment a kedve!...	Giả dụ, chẳng may, trông thấy một "Người thăm dò" lởn vởn gần nhà mình là ông mất ăn mất ngủ!...
Ennek dacára egyre jobban hájasodott!	Ấy vậy mà ông vẫn cứ béo ra mãi!
Ez az elvetemült nápolyi - akinek mellesleg mondva nagyon jó sora lehetett, mert három kaffert dolgoztatott a parcelláján és jókora gyémánt melltűvel parádézott - fölfedezte a szerencsétlen búr gyengéjét.	Gã người Napôli nham hiểm ấy đã phát hiện ra điểm yếu của người Boër bất hạnh này - Nói thêm ở đây, có vẻ hắn giàu lên như ý muốn, bởi hắn thuê ba người da đen nam Phi làm việc cho mỏ của hắn và đeo một viên kim cương to tướng ngay trước áo sơ mi.
Ezért legalább egyszer egy héten megengedte magának azt a meglehetősen durva tréfát, hogy a Pretorius-farm környékén kószált, mintha próbafúrást végezne, vagy kapával kóstolgatná a rögöket.	Thế nên, ít nhất mỗi tuần một lần, hắn bày trò mua vui kỳ cục tầm thường bằng cách tiến hành thăm dò hoặc đào xới đất xung quanh trang trại của Pretorius.
Annibale Pantalacci, hogy mennél nagyobb legyen az ostoba móka, lehetőleg Mathys Pretorius ablakai közelében, a gazda szemeláttára komédiázott, és legtöbbször magával vitte néhány cimboráját, hogy nekik is részük legyen a mulatságból.	Annibal Pantalacci, vì muốn đóng đạt trò hài ngớ ngẩn ấy, đã cẩn thận đi lại ở những chỗ dễ thấy, trước mấy ô cửa sổ nhà Mathys Pretorius, và hầu như lúc nào hắn cũng dẫn theo vài đồng bọn nhằm cho chúng cái thú cùng tham gia trò bịp bợm này.
Olyankor látni lehetett, ahogy a szerencsétlen flótás felig az ablakfüggöny mögé rejtőzve, szívszorongva figyeli minden lépésüket, lesi minden mozdulatukat, s nyilván kész rá, hogy az istállójába szaladjon, befogja struccát, és elmeneküljön, ha úgy látná, hogy isten ments, rá akarnak törni a birtokára.	Khi đó ta có thể thấy người đàn ông đáng thương, lấp ló sau rèm vải bông, lo âu theo dõi mọi cử động của bọn chúng, rình rập từng cử chỉ của bọn chúng, sẵn sàng chạy vào chuồng rồi thắng cỗ xe đà điểu để chạy trốn nếu thấy nguy cơ xảy ra một cuộc xâm chiếm khu đất của ông.
Butaságot csinált, egy barátjának négyszemközt megsúgta, hogy éjjel-nappal fölszerszámozva tartja a kocsihúzó madarát, és kocsiját megrakta élelemmel, arra az esetre, ha a támadás első biztos jelére menekülnie kellene.	Phải chăng, vì thế con người bất hạnh đó đã thổ lộ với một trong những người bạn của mình rằng ngày lẫn đêm ông luôn thắng sẵn con chim kéo xe và thùng xe của ông thì đầy những đồ dự trữ, để sẵn sàng bỏ chạy ngay từ dấu hiệu chắc chắn đầu tiên?
- Tíz évvel ezelőtt elefántcsontkereskedést űztem, és higgye el, szívesebben élek vademberek, oroszlánok és sakálok társaságában, mintsem, hogy itt kelljen maradnom a telhetetlen angolok közt!	"Cách đây mười năm tôi từng buôn bán ngà voi với họ, và tôi dám chắc với anh là sống giữa những con người Hoang dã, sư tử và chó rừng còn tốt gấp trăm lần sống giữa đám Mngười Anh lòng tham không đáy này!"
Persze, a szegény farmer bizalmas emberének első dolga volt - ilyenek a meghitt barátok -, hogy széltében elhíresztelje ezt a szökési tervet.	Thế mà, kẻ được con người bất hạnh ấy tâm tình đã chẳng có gì vội vã hơn - theo thói thường lệ bất biến của kẻ được tâm tình - Nhanh chóng rêu rao cho mọi người biết.
Mondani sem kell, hogy Annibale Pantalacci nyomban kihasználta, a Kopje bányásznépének nagy mulatságára.	Khỏi phải nói liệu Annibal Pantalacci có lợi lộc gì không trong trò đùa lố nhất của đám thợ mỏ ở Kopje.
Csakugyan, a nevezetes piros ládában, amely a Fokföldről Griqualandba utaztában az első napokban annyira izgatta Cyprient, nem volt egyéb, mint kefék, mosószóda, néhány darab szappan és kékítő.	Quả nhiên, cái hòm đỏ nổi tiếng trước kia, từng khiến Cyprien tò mò bao nhiêu trong những ngày đầu của chuyến đi từ Cap đến Griqualand, không chứa gì ngoài những bàn chải, chất tẩy rửa, xà bông cục và chất nhuộm xanh.
Mi kell egyéb ahhoz, hogy egy élelmes kínai megcsinálja a szerencséjét ebben az országban!	Tóm lại, không cần nhiều hơn những thứ ấy để một người Trung hoa thông minh làm giàu ở xứ này!
Cyprien nem bírta megállni, hogy el ne mosolyodjon, valahányszor meglátta a mindig hallgatag és tartózkodó Lit, ahogy nagy kosárral cipekedve vitte haza a mosott fehérneműt megrendelőinek.	Thật vậy, Cyprien không nhịn được cười mỗi khi chàng gặp Lee, luôn luôn tĩnh lặng và giữ khoảng cách, mang cái giỏ lớn đựng đầy áo quần mà anh mang đi giặt.
Viszont felháborodott azon, hogy Pantalacci igazán kegyetlenül bánt a szegény ördöggel.	Nhưng điều làm chàng phẫn nộ, chính là Annibal Pantalacci thực sự bất nhẫn với anh chàng đáng thương này.
Tintásüveget dobott a szennyesbatyujába, sodronyt feszített ki az ajtaja előtt, hogy orra buk­jon, és zubbonya szárát késsel a padhoz szögezte.	Hắn quẳng các lọ mực vào chậu giặt của anh, chăng dây ngang qua trước cửa để anh vấp ngã, găm con dao vào vạt áo khoác khiến anh như bị đóng đinh vào ghế băng.
Főként egyetlen alkalmat sem mulasztott el, hogy lábszáron ne rúgja és rá ne rivalljon: Pogány kutya!	Nhất là, hắn ta không quên, vừa đá một cú vào chân anh vừa gọi anh "đồ chó tà đạo!"
és csak azért tukmálta rá a ren­de­lé­seit, hogy legalább egyszer egy héten ily módon beléköthessen.	Mỗi khi có dịp và nếu hắn ta có dẫn khách đến cho anh thì cũng là cố tình tìm dịp để làm cái trò ấy hằng tuần.
Hazaszállított fehérneműjének tisztaságával sohasem volt megelégedve, pedig Li csodálatosan mosott és vasalt.	Hắn chẳng bao giờ công nhận áo quần sạch sẽ cho dù Lee có giặt sạch và ủi phẳng phiu.
A legkisebb ránc, amit talált, rettenetes dühkitörésekre ragadta, s ilyenkor úgy eltángálta a szerencsétlen kínait, mintha a rabszolgája lenne.	Chỉ vì một hằn li bé tẹo, hắn giận sùng sục và đánh anh chàng người Hoa bất hạnh như thể anh này là nô lệ của hắn vậy.
Ilyen otromba tréfákkal szórakoztak a telepen; de a tréfa néha tragikusan komolyra fordult.	Những trò vui thô bỉ ở trại là thế đấy; nhưng đôi khi cũng biến thành bi kịch.
A bíró hamarább kimondott egy ítéletet, mint ahogy lenyelt egy sózott narancsgerezdet; ez volt ugyanis ezen a környéken az egyik leg­kedveltebb csemege.	Thẩm phán thường tuyên bố phạt nuốt một phần tư quả cam trộn muối - một trong những món được ưa thích trong vùng.
Az ítélet rendszerint tizenöt napi kényszermunkára szólt, és ráadásul kijárt a bűnösnek húsz ütés a cat of nine tails, vagyis kilencfarkú macska nevezetű csomózott szíjkorbáccsal, amivel Nagy-Britanniában és az angol gyarmatokon még ma is szokás fenyíteni a rabokat.	Bản án thường là phạt mười lăm ngày lao động khổ sai và hai mươi roi cat of nine tails, tức là "mèo chín đuôi", một loại roi da bện có nhiều nút thắt mà người ta vẫn sử dụng ở Anh và ở các vùng lãnh thổ thuộc Anh để đánh đập tù nhân.
De volt egy bűn, amelyet a bányászok még a lopásnál is nehezebben bocsátottak meg: az orgazdaság.	Nhưng có một tội mà các chủ mỏ khó lòng dung tha hơn cả tội ăn cắp, là tàng trữ đồ ăn cắp.
Ward, az a jenki, aki a fiatal mérnökkel egyidőben érkezett Griqualandba, a maga bőrén tapasztalta ezt, mégpedig keservesen, amikor egy nap gyémántokat vett egy kaffertől.	Ward, một tay người Mỹ đến Griqualand cùng thời điểm với chàng kỹ sư trẻ, một ngày kia đã nếm trải kinh nghiệm đau xót vì đã mua kim cương từ một tay da đen nam Phi.
Egy kaffer ugyanis nem lehetett gyémántok jogos tulajdonosa, mivel a törvény tiltotta, hogy lelőhelyen drágaköveket vásároljon, vagy hogy a maga hasznára bányásszon.	Thế nhưng, một tay da đen nam Phi không có quyền sở hữu hợp pháp kim cương, luật pháp cấm anh ta mua bán kim cương tại mỏ hay chế tác gia công kim cương cho anh ta.
