JULES VERNE	Jules Verne
- morfondírozott Passepartout, a hajóra visszatérve.	– Vạn Năng nghĩ bụng khi trở về.
- Úgy látom, ha újat akarunk látni, nem is rossz dolog az utazás."	– Mình thấy đi du lịch quả cũng không phải là vô ích nếu ta muốn được nhìn thấy cái mới".
Este hat órakor a Mongolia hajócsavarjának lapátjai már az adeni kikötő vizét kavarták, s a gőzös csakhamar az Indiai-óceánt hasította.	Sáu giờ chiều, tàu Mongolia mở máy, những cánh quạt chân vịt vỗ nước vũng Aden và chẳng bao lâu đã chạy trên biển Ấn Độ.
Százhatvannyolc órája volt az Aden és Bombay közötti átkelésre.	Nó được sử dụng một trăm sáu mươi tám giờ để hoàn thành chuyến đi từ Aden đến Bombay.
A tenger különben kedvezett a hajónak.	Vả chăng, biển Ấn Độ này cũng thuận lợi cho nó.
Tartós északnyugati szél fújt.	Gió thổi từ hướng tây bắc.
A gőzgép erejét a vitorlák is fokozták.	Buồm giong tiếp sức cho hơi nước.
Így a hajó jobban feküdt a vízen, nem himbálódzott annyira.	Con tàu đằm hơn nên cũng đỡ chòng chành.
A hölgyek, üde öltözékben, ismét megjelentek a fedélzeten.	Các bà các cô có trang phục tinh tươm lại xuất hiện trên boong tàu.
Folytatódott az ének, a tánc.	Các bài ca điệu nhảy lại rộn lên.
Egyszóval a legkedvezőbb körülmények közt folyt az utazás.	Vậy là chuyến du lịch được thực hiện trong những điều kiện tốt nhất.
Passepartout boldog volt, hogy a véletlen kegyéből Fix személyében oly kedves útitársra talált.	Vạn Năng rất sung sướng được có người bạn đáng yêu là ông Fix mà số phận may mắn đã đưa đến cho anh.
Október 20-án, vasárnap dél felé megpillantották India partjait.	Chủ nhật 20 tháng mười, vào khoảng trưa, người ta nhìn thấy bờ biển Ấn Độ.
Két órával később a révkalauz jelentkezett a Mongolia fedélzetén.	Hai giờ sau, người hoa tiêu của cảng bước lên tàu Mongolia.
Távol, a láthatár szélén dombvonulatok harmonikus vonalai rajzolódtak ki az ég peremén.	Xa xa, một dãy đồi in lên nền trời những hình nét hài hòa.
Csakhamar tisztán kibontakoztak a pálmafák; ezek sorai vetnek árnyékot a városra.	Chẳng bao lâu, những hàng cọ bao phủ thành phố nổi bật lên trước mắt.
A kikötőt a Salsette-, Colaba-, Elephanta- és Butcher-sziget veszi körül; ide futott be a gőzhajó, és fél ötkor megállt a bombayi rakodónál.	Con tàu tiến vào vùng biển tạo nên bởi các đảo Salcette, Colaba, Éléphanta, Butcher và đến bốn giờ rưỡi nó cập bến Bombay.
Phileas Fogg aznap éppen a harmincharmadik robbert fejezte be; merész és furfangos takti­kával mind a tizenhárom ütést megszerezték, és csodás szlemmel fejezték be a szép hajóutat.	Khi ấy Phileas Fogg chơi xong ván bài thứ ba mươi ba trong ngày, và ông với ông bạn cùng phe sau mười ba lần lợi thế, nhờ một nước bài táo bạo đã kết thúc chuyến vượt biển đẹp đẽ bằng một trận thắng tuyệt diệu.
A Mongoliát csupán október 22-én várták Bombaybe.	Tàu Mongolia đáng lẽ chỉ phải đến Bombay vào ngày 22 tháng mười.
Valójában már 20-án megérkezett.	Nhưng nó đã đến ngày 20.
Így hát londoni útrakelése óta Phileas Fogg, a rend embere kétnapos előnyt könyvelhetett el útitervének nyereségrovatában.	Vậy là kể từ khi khởi hành ở Luân Đôn, Phileas Fogg có dư được hai ngày, mà ông ghi lại rất khoa học lên bảng hành trình của ông ở cột những khoản lợi.
TIZEDIK FEJEZET - Passepartout olcsón megússza, csak a cipőjét hagyja el	X – Vạn Năng rất đỗi sung sướng chịu mất đôi giày để được thoát nạn như thế nào
Mindenki tudja, hogy India hatalmas, fordított háromszög; csúcsa délen van, alapja északon; területe 1 400 000 négyzetmérföld, 180 milliónyi lakossága egyenlőtlenül oszlik meg vidékein.	Ai cũng biết là nước Ấn Độ – cái hình tam giác khổng lồ lộn ngược có đáy ở phía bắc và đỉnh ở phía Nam ấy – có diện tích một triệu bốn mươi vạn dặm vuông30 trên đó được phân bố không đều một dân số là một trăm tám mươi triệu người.
E roppant föld egy részén ténylegesen az angol kormány uralkodik.	Chính phủ Anh đã thiết lập được quyền thống trị thực sự trên một phần đất nước mênh mông này.
Calcuttában főkormányzója van, Madrasban, Bombayben, Bengáliában kormányzói; Agrában helyettes kormányzója.	Một quan toàn quyền đặt ở Calcutta, những quan thống đốc ở Madras, Bombay, Bengale, và một trung tướng-thống đốc ở Agra.
A tulajdonképpeni Angol India területe azonban csupán 700 000 négyzetmérföld, lakossága 100-110 millió, vagyis a földrész jelentős hányada még nem tartozik az angol királynő hatal­ma alá.	Nhưng Ấn Độ thuộc Anh thực thụ chỉ chiếm một diện tích bảy mươi vạn dặm vuông với một dân số từ một trăm đến một trăm mười triệu người.
1756 óta - ekkor keletkezett az első angol település a mai Madras város helyén - egészen a szipojok nagy felkelésének esztendejéig a híres-nevezetes Indiai Társaság kezében volt itt minden hatalom.	Từ 1756 – thời kỳ được thiết lập thuộc địa Anh đầu tiên trên địa phận ngày nay là thành phố Madras – cho đến năm nổ ra cuộc khởi nghĩa lớn của binh lính Ấn Độ31.
Azóta a félsziget jellege, szokásai, néprajzi összetétele szinte naponta változik.	Vì vậy quang cảnh, phong tục, những khu vực nhân chủng có khuynh hướng ngày một thay đổi.
A vasút nem egyenes vonalban halad át Indián.	Lối đi của con đường sắt ấy không xuyên qua Ấn Độ theo đường thẳng.
Ezt a távolságot azonban legalább egyharmadával meghosszabbítja egy kitérő: a vasút ugyanis északon egészen Allahabadig kanyarodik.	Dưới đây trình bày vắn tắt lối đi của "Đường sắt bán đảo Đại Ấn" trên những điểm lớn.
A Great-Indian Peninsular Railway útvonala nagyjából a következő: Bombayből kiindulva, Salsette-en át, Tannával szemközt lép a kontinensre, átkel a Nyugati-Ghatok hegyláncain, északkeleten egészen Burkhanpurig hatol, átszeli a csaknem egészen független Bundelkhand22 területét, felkanyarodik Allahabadig, keletre fordul, Benaresnél eléri a Gangeszt, azután enyhén jobbra tér, és délkeletnek fordulva Burdwanon és a francia Chandernagor városán át befut a calcuttai végállomásra.	Rời đảo Bombay, nó xuyên qua Salcette nhảy vào lục địa ở trước mặt Tannah, vượt qua dãy núi Ghâtes, chạy lên đông bắc đến Burhampour, đi qua nội địa hạt gần như độc lập Bundelkund, lên cao đến tận Allahabad, uốn cong về phương đông, gặp sông Hằng ở Bénarès, khẽ tách khỏi khỏi sông Hằng một chút, rồi lại đi xuống đông nam qua Burdivan và thành phố Pháp Chandernagor và chấm dứt ở ga đầu cùng Calcutta.
A Mongolia utasai délután fél ötkor szállottak partra Bombayben, ahonnan nyolc órakor indul a calcuttai vonat.	Bốn giờ rưỡi chiều hành khách tàu Mongolia đã lên đến Bombay và đúng tám giờ thì xe lửa sẽ khởi hành đi Calcutta.
Mr. Fogg elbúcsúzott partnereitől, leszállt a gőzhajóról, néhány apróság bevásárlására utasí­totta inasát, lelkére kötötte, hogy nyolc óra előtt a pályaudvaron legyen, azután az útlevél­ellenőrző hivatal felé indult; léptei oly ütemesen váltogatták egymást, ahogy egy csillagászati kronométer ingája jelzi a másodperceket.	Vậy là ông Fogg cáo từ các bạn chơi bài, rời khỏi tàu, bảo ban người hầu về chi tiết vài đồ vật cần mua, căn dặn anh rành rẽ là phải có mặt ở nhà ga trước tám giờ, rồi với bước chân đều đều điểm từng giây như quả lắc một đồng hồ thiên văn ông đi đến phòng thị thực hộ chiếu.
Természetesen eszébe sem jutott, hogy megtekintse Bombay csodáit; nem érdekelte sem a városháza, sem a pazar könyvtár, sem az erődök, sem a dokkok, sem a gyapotpiac, sem a bazárok, sem a mecsetek, sem a zsinagógák, sem az örmény templomok, sem a Malabar Hill tündökletes pagodája, melyet két sokszögű torony ékesít.	Thế là không tưởng gì đến chuyện đi xem các kỳ quan của Bombay, kể cả tòa thị chính, thư viện tráng lệ, các pháo đài, các bến tàu, chợ bông, các cửa hàng tạp hoá, cả các giáo đường Hồi giáo, các nhà thờ Do thái, các nhà thờ ácmên, cả ngôi chùa Malebar-Hill lộng lẫy được trang điểm hai ngọn tháp hình đa giác.
Bizony, ő nem látogatja meg sem az elephantai remekműveket, sem a kikötő mellett délkeletre meghúzódó titokzatos sírboltokat, sem a buddhista építészet bámulatra méltó maradványait; Salsette-szigeten a Kanherie-barlangokat!	Ông không đến chiêm ngưỡng cả các kiệt tác ở đảo Éléphanta lẫn những hầm mộ bí hiểm của nó ẩn mình trong lòng đất phía đông nam vùng biên, cả những hang động Kanhérie ở đảo Salcette là những di tích kỳ diệu của nền kiến trúc phật giáo!
De nem ám!	Không!
Miután útlevelét láttamoztatta, Phileas Fogg nyugodtan visszatért a pályaudvarra, és ebédet rendelt.	Ông không xem gì hết. Rời phòng thị thực hộ chiếu, Phileas Fogg thản nhiên đi ra ga và ở đây ông gọi bữa ăn tối.
A főpincér helyesnek tartotta, ha többek között felhívja a figyelmet a "bennszülött nyúlból" készült pörköltkülönlegességre, mely, amint mondotta: "hat nyelven beszél".	Ngoài các món khác ra, người chủ khách sạn tự thấy phải mời ông xơi món thịt thỏ nấu xốt vang của thứ "thỏ địa phương" mà anh ta hết lời ca tụng với ông.
Phileas Fogg jóváhagyta az ajánlatot, és lelkiismeretesen meg is kóstolta a nyúlpaprikást.	Phileas Fogg nhận lời và tận tình thưởng thức món thỏ xốt vang nhưng mặc dầu thứ nước đầy gia vị ông vẫn thấy nó ngán phè.
- Uram - és keményen a szemébe nézett -, ön azt állítja, hogy ez nyúl?	– Vâng, thưa quý ông, – tên vô lại trơ tráo trả lời, – thịt thỏ rừng ạ.
- Igenis, mylord - válaszolta szemrebbenés nélkül a fickó -, őserdei nyúl.	– Vậy cái con thỏ ấy có kêu meo meo khi người làm thịt nó không?
- De uram!	Thưa quý ông!
Hogy nyávogott volna?	Nó là một con thỏ!
A nyúl... esküszöm...	Tôi xin thề với quý ông.
- Főúr - vágott a szavába hidegen Mr. Fogg -, ne esküdjön semmire, hanem vésse az eszébe: hajdan a macska szent állat volt Indiában.	– Ông đừng thề và xin nhớ điều này: xưa kia ở Ấn Độ những con mèo đã từng được coi là những con vật thiêng liêng.
Az volt a jó idő.	Thời hoàng kim ấy.
E megjegyzés után Mr. Fogg rendületlenül tovább ebédelt.	Nhận xét xong ông Fogg thản nhiên ăn tiếp.
Néhány pillanattal Mr. Fogg után Fix detektív is elhagyta a Mongolia fedélzetét, és lóhalá­lában a bombayi rendőrkapitányságra rohant.	Mấy phút sau khi ông Fogg đi, viên mật thám Fix cũng rời khỏi tàu Mongolia và chạy đến gặp ông Giám đốc sở cảnh sát Bombay.
Igazolta magát, igazolta megbízatását, és előadta, mi a jelenlegi kapcsolata azzal az emberrel, aki a londoni lopással gyanúsítható.	Ông tự giới thiệu tư cách nhà thám tử của ông, nhiệm vụ ông được giao, tình thế của ông đối với kẻ được coi là thủ phạm vụ trộm.
Mivel a parancsot Fogg után indították útnak, még nem is érkezhetett meg.	Và quả thật, cái lệnh bắt ấy lên đường sau Fogg, chưa thể nào đã tới được.
- Fix ugyancsak benne volt a pácban.	Fix hết sức bối rối.
Szeretett volna letartóztatási parancsot kierőszakolni Fogg ellen a rendőrkapitánytól.	Ông muốn ngài giám đốc ra lệnh bắt tên Fogg.
Az azonban elzárkózott.	Ngài giám đốc chối từ.
Az ügy a londoni közigazgatásra tartozik; a törvény értelmében csak az bocsáthat ki ilyen rendeletet.	Việc này liên quan đến nhà cảnh sát chính quốc và chỉ cơ quan này mới có quyền xuất lệnh bắt một cách hợp pháp.
Az angol felfogás tökéletesen érthetővé teszi ezt a szigorú elvi magatartást, a törvényesség kérlelhetetlen tiszteletét; az angol felfogással összeegyeztethetetlen mindenfajta, az egyéni szabadság ellen irányuló önkényeskedés.	Tính nguyên tắc chặt chẽ ấy, sự tuân thủ nghiêm ngặt đối với pháp luật ấy là hoàn toàn dễ hiểu theo phong tục của người Anh vốn không chấp nhận một sự độc đoán nào trên phạm vi tự do cá nhân.
Fix meghátrált, és megértette, hogy mást nem tehet: meg kell várnia Londonból a parancsot.	Fix không nài nữa và hiểu rằng đành phải chờ lệnh bắt.
Annyit mégis elhatározott, hogy míg a titokzatos gonosztevő Bombayben tartózkodik, percre sem téveszti szem elől.	Nhưng ông quyết định sẽ không rời mắt khỏi tên vô lại khó hiểu này trong suốt thời gian hắn đi Bombay.
Eszébe sem jutott, hogy Phileas Fogg továbbmehet - mint tudjuk, ugyanígy vélekedett Passepartout is -, lesz hát bőven ideje, megvárhatja a letartóztatási parancsot.	Ông tin rằng Phileas Fogg sẽ lưu lại ở Bombay – vì như ta biết, cả Vạn Năng cũng đinh ninh như thế – do đó mà lệnh bắt sẽ có thời gian tới kịp.
Hovatovább már azon tépelődött, hogy Mr. Fogg fogadása mégsem volt komolytalan, neki pedig, aki mit sem áhított jobban, mint a nyugalmat, az lesz a sorsa, hogy gazdájával együtt végigjárja a nagy utat, nyolcvan nap alatt a föld körül!	Và anh bắt đầu tự hỏi biết đâu chuyện đánh cuộc ấy của ông Fogg lại chẳng hoàn toàn nghiêm chỉnh và biết đâu số mệnh lại chả lôi cuốn anh, con người chỉ muốn sống yên thân vào một cuộc hành trình vòng quanh thế giới trong tám mươi ngày!
