 ~~~ 	﻿	-0.05
Chúng tôi nhất trí cho rằng do nhìn xa trông rộng hơn chúng tôi, Xzentôvic định nhử chúng tôi để nhằm một mưu đồ gì đây.	Gyanítottuk, hogy Czentovic, aki sokkalta jobban átlátja a helyzetet, ezzel a csalétkül odadobott látszólagos előnnyel lépre akar bennünket csalni.	0.281818
Nhưng bàn đi tính lại mãi chúng tôi vẫn không tài nào đoán được nước bẫy.	De bármennyit törtük a fejünket, bármennyit is tanakodtunk, nem találtuk meg a dolog nyitját.	0.285714
Cuối cùng, thời hạn quy định sắp kết thúc, chúng tôi quyết định liều đi một bước nữa.	S mikor már majdnem túlléptük a kitűzött gondolkodási időt, elhatároztuk, hogy megkockáztatjuk ezt a lépést.	0.282178
Đúng lúc MacCônno đẩy con Binh thì bỗng có người nắm lấy cánh tay ông ta và vội nói nhỏ : “Cầu Trời, ông đừng đi nước đó !” Không ai bảo ai, tất cả chúng tôi đều quay lại.	McConnor már megérintette a parasztot, hogy az utolsó kockára tolja, mikor valaki hirtelen megragadta a karját, és izgatottan súgta oda neki: ~~~ - Ne! ~~~ Az Isten szerelmére! ~~~ Mindnyájan önkéntelenül a hang irányába fordultunk.	-0.181111
Chúng tôi thấy một người đàn ông khoảng bốn mươi nhăm tuổi, mặt hẹp và xương xương mà tôi đã từng gặp trên cầu tàu và tôi rất ngạc nhiên trước nước da tái nhợt của ông.	Egy, mintegy negyvenöt éves úr, kinek keskeny, éles metszésű, sajátosan sápadt arca már előzőleg feltűnt nekem a fedélközön, a jelek szerint az utóbbi percekben, mialatt teljes figyelmünket a problémának szenteltük, hozzánk csatlakozott.	0.247423
Chắc ông đã đến bên chúng tôi khi cả nhóm đang mải mê suy nghĩ giải quyết nước cờ.	Kérdő tekintetünk láttára izgatottan tovább magyarázott:	0.127119
Thấy chúng tôi đổ dồn mắt nhìn, ông vội nói tiếp : “Nếu ông muốn được phong thành Hậu bây giờ, đối phương liền tấn quân Tượng ở C1 và ông sẽ dùng quân Mã đỡ.	- Ha kiváltják a királynét, mindjárt leüti a c1-et támadó futóval. ~~~ Önök lecserélik a lóval.	-0.145161
Nhưng giữa lúc đó, đối phương sẽ dùng Binh đứng độc lập uy hiếp quân Xe của ông ở ô D7 và nếu ông dùng quân Mã chiếu thì hỏng to và sẽ bị thua liền chín hoặc mười nước.	Ezalatt azonban ő parasztjával d7-re megy, bástyájukat fenyegeti, s ha a lóval sakkot is adnak, kilenc-tíz lépés után mattot kapnak.	0.139024
Đấy đại khái là những nước cờ của Alêcxin và Bôgôngiubôp đã đánh trong trận đấu ở Pixchian vào năm 1922”.	Csaknem ugyanaz a helyzet állott elő, mikor 1922-ben Aljechin Bogoljubov ellen játszott a pöstyéni bajnokságon.	0.245192
Ngạc nhiên, MacCônno buông quân cờ đã cầm trong tay và, như tất cả chúng tôi, thán phục nhìn người xem ra đúng là một vị cứu tinh từ trên trời rơi xuống.	McConnor meglepetésében elengedte a figurát. ~~~ Mi ugyanolyan elképedten meredtünk az idegenre, aki mint valami égből pottyant angyal termett hirtelen közöttünk, hogy megmentsen a romlástól.	-0.011747
Dự kiến trước chín nước để chiếu hết thì hẳn phải là một nhà chuyên nghiệp nổi tiếng có lẽ đáng mặt là đối thủ của Xzentôvic trong một trận đấu.	Az, aki kilenc lépéssel előre kiszámítja a mattot, csak elsőrangú szakember lehet, sőt talán éppen egy konkurrens bajnokjelölt, aki szintén turnéra utazik.	0.251351
Sự có mặt của ông và sự tham dự đột ngột của ông đúng vào lúc nguy ngập như vậy thật chẳng khác gì như một phép lạ.	Kétségtelenül volt valami természetfeletti ebben a kritikus pillanatban történt közbelépésben.	0.186316
MacCônno là người đầu tiên lấy lại bình tĩnh.	McConnor tért először magához. ~~~ - Ön mit tanácsol?	-0.00588235
- Ông khuyên tôi nên thế nào ?	- suttogta izgatottan.	0.907143
– Ông ta khẽ nói, vẻ bị kích thích mạnh.	- Még ne lépjenek előre. ~~~ Térjenek ki inkább.	-0.00333333
- Lúc này đừng tiến vội, nên tránh đối phương!	Mindenekelőtt lépjenek királlyal a veszélyeztetett g8-ról a h7-re.	0.238889
Trước hết, kéo Vua ra khỏi đường G8-H7 nguy hiểm đã.	Erre ő valószínűleg a másik szárnyra veti át a támadást.	0.289474
Chắc chắn đối phương sẽ tấn ở sườn bên kia, nhưng ông sẽ dùng quân Xe đỡ, C8-C4 ; như vậy đối phương sẽ mất hai quân, mất Binh và một quân trên nó.	Ezt a bástyával parírozzák: c8-c4. ~~~ Ez két lépésébe, egy parasztjába kerül, és ezzel elveszítette előnyét.	-0.0777778
Ông sẽ chống chọi tiếp, Binh đứng độc lập tấn Binh đứng độc lập và nếu ông đỡ tốt thì ván này sẽ hòa.	Akkor paraszt paraszttal áll szemben, és ha helyesen védekeznek, remis-t érhetnek el.	0.140506
Không thể hơn được đâu.	Többet ebből már nem lehet kihozni.	0.26
Chúng tôi mỗi lúc một kinh ngạc hơn.	Újabb ámulatba estünk.	0.1
Sự chính xác và mau lẹ trong các tính toán của ông thật đáng gây bối rối; cứ như ông đang đọc các nước đi trong một cuốn sách vậy.	Szinte ijesztő volt ez a pontos és gyors kombinatív készség. ~~~ Mintha nyomtatott könyvből olvasta volna a helyzeteket.	-0.0463636
Nhờ ông, niềm hy vọng quá bất ngờ mà lúc này chúng tôi ôm ấp là đánh hòa với nhà vô địch thế giới đúng là một điều thần diệu.	Varázserővel hatott ugyanakkor a váratlan, új lehetőség, hogy segítségével remis-t érhetünk el egy világbajnokkal szemben.	0.242975
Chúng tôi chẳng ai bảo ai đều đứng né sang một bên để ông nhìn thấy rõ bàn cờ.	Mindnyájan ösztönösen félrehúzódtunk, hogy szabad pillantást vethessen a sakktáblára.	0.3
MacCônno nhắc lại : ~~~  ~~~  ~~~ 	McConnor még egyszer megkérdezte:	-0.178125
- Đánh quân Vua từ g8 sang h7 ?	- Szóval a királyt g8-ról a h7-re?	0.643966
- Tất nhiên!	- Úgy van!	0.93
Phải tránh đối phương.	Egyelőre ki kell térni!	0.234783
	McConnor eszerint cselekedett, mi pedig megkoccantottuk a poharat.	-0.3
MacCônno nghe theo và chúng tôi gõ vào cốc thủy tinh.	Czentovic szokott egykedvűséggel lépett asztalunkhoz.	0.29434
Xzentôvic tiến lại gần, bước đi bình thản và thoáng nhìn đã nhận ra ngay nước đánh trả, đoạn anh ta đẩy Binh từ h2 đến h4 ở sườn bên kia quân Vua như vị cứu tinh không quen biết nọ đã báo trước, ông liền vội khẽ bảo chúng tôi : ~~~  ~~~  ~~~ 	Egy rápillantással tudomásul vette ellenlépésünket. ~~~ Utána a király oldalán álló parasztot h2-h4-re tolta, úgy, ahogy ezt ismeretlen segítőtársunk előre megmondotta.	-0.264329
- Quân Xe, tiến quân Xe từ c8 lên c4 để buộc ông ta phải bảo vệ Binh của mình.	- Elő a bástyával, elő a bástyával! ~~~ c8-ról c4-re - suttogta az idegen.	0.156618
Có bảo vệ vậy cũng bằng thừa !	- Akkor először a parasztot kell fedeznie.	0.275
Lúc đó dùng quân Mã tấn, từ c8 lên d5, mà chẳng cần phải bận tâm đến con Binh độc lập, như vậy sẽ kéo lại được tình thế.	De ez már nem segít rajta. ~~~ A paraszttal mit sem törődve, a lóval c3-d5-re lépnek.	-0.120395
Lần này, cứ việc tiến, chẳng cần phải đỡ.	Ezzel az egyensúly helyreállott. ~~~ Előre teljes erővel!	-0.00576923
– Chúng tôi chẳng hiểu ý ông định nói gì cũng như chẳng tài nào rõ những lời rắm rối của ông.	Nem védekezünk már! ~~~ Nem értettük, hogy mire gondol.	-0.155769
Tuy vậy, bị chinh phục, MacCônno răm rắp nghe theo chẳng cần suy nghĩ.	Számunkra talányokban beszélt. ~~~ De már megejtett a varázsa.	-0.0355932
Chiếc cốc thủy tinh lại cất tiếng kêu lanh canh.	McConnor habozás nélkül úgy tett, amint az idegen mondta.	0.29434
Đây là lần đầu tiên Xzentôvic chưa vội đánh ngay, thoạt đầu anh ta chăm chăm nhìn bàn cờ, rồi đi đúng các nước mà người lạ đã báo trước với chúng tôi và đã định lánh ra xa.	Csengettünk a poháron, hogy Czentovicot visszahívjuk. ~~~ Most történt először, hogy nem lépett azonnal.	-0.142424
Đúng lúc đó, một sự việc lạ bất ngờ diễn ra : Xzentôvic ngước mắt quan sát chúng tôi.	Feszülten nézte a sakktáblát. ~~~ Azután úgy lépett, mint ahogy az idegen megjósolta, és megindult az asztal felé.	-0.0171875
Rõ ràng anh ta muốn tìm xem ai là người đã đột ngột chống trả lại anh ta một cách kiên cường như vậy.	De távozása előtt valami meglepő történt, ami nem fordult elő eddigelé.	0.124286
Từ lúc đó chúng tôi bị kích thích không bút nào tả xiết.	Czentovic felpillantott a sakktábláról, és szeme végigmustrált bennünket.	0.247619
Nếu trước đó chúng tôi đã ngao ngán thất vọng thì lúc máu chúng tôi cứ sôi lên khi nghĩ là sẽ bẻ gẫy được tính ngạo nghễ lạnh lùng của Xzentôvic.	Nyilván tudni akarta, ki az, aki egyszerre ilyen erélyesen szembeszegült vele. ~~~ Ettől a perctől fogva izgalmunk nőttön-nőtt.	-0.0572034
Ông bạn mới của chúng tôi đã quyết định được nước đi tiếp theo.	Eddig számottevő nyerési esély nélkül ját­szot­tunk.	0.194737
Tay tôi run run khi cầm chiếc thìa gõ vào cốc thủy tinh báo cho Xzentôvic đến.	Most azonban vérünket perzselte a gondolat, hogy megtörhetjük Czentovic hideg gőgjét.	0.2925
Thế là chúng tôi liền được thấy thắng lợi đầu tiên của chúng tôi.	Újdonsült barátunk már bemondta a következő lépést, s visszahívhattuk Czentovicot.	0.280769
Nhà vô địch luôn luôn đứng đánh đã ngập ngừng, ngập ngừng và cuối cùng phải chịu ngồi xuống.	Remegtek az ujjaim, ahogy a pohárhoz ütöttem a kanalat. ~~~ S most következett első diadalunk.	-0.0423529
Anh ta bất đắc dĩ buông mình và nặng nề ngồi xuống ghế ; thế chứ, như vậy anh ta mất ưu thế về mặt thân xác đối với chúng tôi.	Czentovic, aki eddig mindig csak állva játszott, habozott, gondolkozott, s végül leereszkedett a székre. ~~~ Lassan, nehézkesen ült le.	-0.0205645
Chúng tôi đã buộc anh ta phải tự đặt mình vào cùng bình diện với chúng tôi, ít ra thì cũng là về mặt không gian.	Így azonban már csak fizikailag sem kezelhetett minket többé felülről lefelé. ~~~ Legalább a térben sikerült velünk egy szintre kényszerítenünk.	-0.02375
Anh ta suy nghĩ hồi lâu, mặt cúi gầm trên bàn cờ đến nỗi khó có thể thấy cặp mắt anh ta, dưới đôi mi sùm sụp và phải cố gắng lắm mới hé lên được, do đó khuôn mặt tròn trịa của anh trông hơi ngây ngô.	Hosszasan töprengett, tekintete a sakktáblára tapadt, pupillái alig látszottak ki sűrű szempillái alól. ~~~ Fejtörés közben lassan szétváltak ajkai, s ez kerek arcának meglehetősen együgyű kifejezést kölcsönzött.	-0.00865385
Mấy phút sau anh ta mới đánh rồi đứng lên.	Néhány perc után lépett egyet és felemelkedett.	0.3
Ông bạn chúng tôi liền khẽ nói : “Chơi khá đấy !	- Feltartó lépés! ~~~ - súgta mindjárt a barátunk. ~~~ - Nem rossz!	-0.114583
	De nem ugrunk be.	-0.3
Quả là không thẹn với thanh danh.	Lecserélést kell kikényszerítenünk.	0.275
Nhưng không sao !	Mindenáron!	0.207692
Buộc anh ta phải đi theo ý ta, phải buộc bằng được, nếu muốn hòa thì phải như vậy ; lúc đó anh ta hết phương cứu vãn”.	Akkor remis-t érünk el, s az Úristen sem segíthet rajta.	-0.155769
MacCônno răm rắp phục tùng.	McConnor engedelmeskedett.	0.242308
Sau đó, hai đấu thủ lao vào bàn cờ, đấu với một thủ thuật mà bọn tôi - những vai phụ vô ích - chẳng hiểu gì hết.	A következő lépések alatt számunkra érthetetlen párharc folyt kettejük között. ~~~ Mi, többiek, színtelen statisztákká süllyedtünk.	-0.0084
Qua lại như vậy sáu hoặc bảy nước, Xzentôvic đăm chiêu suy nghĩ hồi lâu rồi tuyên bố : “Ván hòa”.	Talán a hetedik lépésnél, Czentovic hosszabb gondolkodás után felpillantott. ~~~ - Remis - jelentette ki.	-0.0201031
Một giây lát im lặng như tờ.	Egy percig halotti csend uralkodott.	0.290625
Trong phòng hút thuốc, người ta bỗng nghe thấy tiếng sóng, tiếng đài truyền thanh từ ngoài phòng khách vọng vào một điệu nhạc jazz, mỗi bước bước trên cầu tầu nghe rõ mồn một, người ta nghe rõ cả tiếng gió rít nhẹ khi lùa qua kẽ cửa sổ.	Hallottuk a hullámok zúgását, a rádió dzsesszzenéje átszűrődött a szalonból. ~~~ Hallottuk a fedélközi sétálók minden léptét és az ablakrésen át fújó szellő finom halk fuvalmát.	-0.0691011
Chúng tôi rất đỗi ngạc nhiên trước sự việc diễn ra quá nhanh, thực sự sững sờ về chuyện khó mà tin được của biến cố.	Megállt a szívünk verése. ~~~ Túl hirtelen tört ránk ez az esemény.	-0.16875
Làm sao một người chưa ai biết tới này lại có khả năng đánh cho nhà vô địch thế giới thua nửa ván cờ được ?	Szinte megrémített bennünket, amit senki sem álmodhatott, hogy ez az idegen rákényszeríti akaratát egy már félig vesztett játszmában a világbajnokra.	0.242975
MacCônno bỗng ngả người ra lưng ghế và thốt lên một tiếng “Chà !” hể hả.	McConnor hátravetette magát a székben. ~~~ Visszafojtott lélegzete kéjes sóhajban szabadult fel.	-0.00872093
